Ano,Mês,UF
2003,Setembro,RJ
2003,Setembro,RN
2003,Setembro,RO
2003,Setembro,RR
2003,Setembro,RS
2003,Setembro,SC
2003,Setembro,SE
2003,Setembro,SP
2003,Setembro,TO
2004,Abril,AC
2004,Abril,AL
2004,Abril,AM
2004,Abril,AP
2004,Abril,BA
2004,Abril,CE
2004,Abril,DF
2004,Abril,ES
2004,Abril,GO
2004,Abril,MA
2004,Abril,MG
2004,Abril,MS
2004,Abril,MT
2004,Abril,PA
2004,Abril,PB
2004,Abril,PE
2004,Abril,PI
2004,Abril,PR
2004,Abril,RJ
2004,Abril,RN
2004,Abril,RO
2004,Abril,RR
2004,Abril,RS
2004,Abril,SC
2004,Abril,SE
2004,Abril,SP
2004,Abril,TO
2004,Agosto,AC
2004,Agosto,AL
2004,Agosto,AM
2004,Agosto,AP
2004,Agosto,BA
2004,Agosto,CE
2004,Agosto,DF
2004,Agosto,ES
2004,Agosto,GO
2004,Agosto,MA
2004,Agosto,MG
2004,Agosto,MS
2004,Agosto,MT
2004,Agosto,PA
2004,Agosto,PB
2004,Agosto,PE
2004,Agosto,PI
2004,Agosto,PR
2004,Agosto,RJ
2004,Agosto,RN
2004,Agosto,RO
2004,Agosto,RR
2004,Agosto,RS
2004,Agosto,SC
2004,Agosto,SE
2004,Agosto,SP
2004,Agosto,TO
2004,Dezembro,AC
2004,Dezembro,AL
2004,Dezembro,AM
2004,Dezembro,AP
2004,Dezembro,BA
2004,Dezembro,CE
2004,Dezembro,DF
2004,Dezembro,ES
2004,Dezembro,GO
2004,Dezembro,MA
2004,Dezembro,MG
2004,Dezembro,MS
2004,Dezembro,MT
2004,Dezembro,PA
2004,Dezembro,PB
2004,Dezembro,PE
2004,Dezembro,PI
2004,Dezembro,PR
2004,Dezembro,RJ
2004,Dezembro,RN
2004,Dezembro,RO
2004,Dezembro,RR
2004,Dezembro,RS
2004,Dezembro,SC
2004,Dezembro,SE
2004,Dezembro,SP
2004,Dezembro,TO
2004,Fevereiro,AC
2004,Fevereiro,AL
2004,Fevereiro,AM
2004,Fevereiro,AP
2004,Fevereiro,BA
2004,Fevereiro,CE
2004,Fevereiro,DF
2004,Fevereiro,ES
2004,Fevereiro,GO
2004,Fevereiro,MA
2004,Fevereiro,MG
2004,Fevereiro,MS
2004,Fevereiro,MT
2004,Fevereiro,PA
2004,Fevereiro,PB
2004,Fevereiro,PE
2004,Fevereiro,PI
2004,Fevereiro,PR
2004,Fevereiro,RJ
2004,Fevereiro,RN
2004,Fevereiro,RO
2004,Fevereiro,RR
2004,Fevereiro,RS
2004,Fevereiro,SC
2004,Fevereiro,SE
2004,Fevereiro,SP
2004,Fevereiro,TO
2004,Janeiro,AC
2004,Janeiro,AL
2004,Janeiro,AM
2004,Janeiro,AP
2004,Janeiro,BA
2004,Janeiro,CE
2004,Janeiro,DF
2004,Janeiro,ES
2004,Janeiro,GO
2004,Janeiro,MA
2004,Janeiro,MG
2004,Janeiro,MS
2004,Janeiro,MT
2004,Janeiro,PA
2004,Janeiro,PB
2004,Janeiro,PE
2004,Janeiro,PI
2004,Janeiro,PR
2004,Janeiro,RJ
2004,Janeiro,RN
2004,Janeiro,RO
2004,Janeiro,RR
2004,Janeiro,RS
2004,Janeiro,SC
2004,Janeiro,SE
2004,Janeiro,SP
2004,Janeiro,TO
2004,Julho,AC
2004,Julho,AL
2004,Julho,AM
2004,Julho,AP
2004,Julho,BA
2004,Julho,CE
2004,Julho,DF
2004,Julho,ES
2004,Julho,GO
2004,Julho,MA
2004,Julho,MG
2004,Julho,MS
2004,Julho,MT
2004,Julho,PA
2004,Julho,PB
2004,Julho,PE
2004,Julho,PI
2004,Julho,PR
2004,Julho,RJ
2004,Julho,RN
2004,Julho,RO
2004,Julho,RR
2004,Julho,RS
2004,Julho,SC
2004,Julho,SE
2004,Julho,SP
2004,Julho,TO
2004,Junho,AC
2004,Junho,AL
2004,Junho,AM
2004,Junho,AP
2004,Junho,BA
2004,Junho,CE
2004,Junho,DF
2004,Junho,ES
2004,Junho,GO
2004,Junho,MA
2004,Junho,MG
2004,Junho,MS
2004,Junho,MT
2004,Junho,PA
2004,Junho,PB
2004,Junho,PE
2004,Junho,PI
2004,Junho,PR
2004,Junho,RJ
2004,Junho,RN
2004,Junho,RO
2004,Junho,RR
2004,Junho,RS
2004,Junho,SC
2004,Junho,SE
2004,Junho,SP
2004,Junho,TO
2004,Maio,AC
2004,Maio,AL
2004,Maio,AM
2004,Maio,AP
2004,Maio,BA
2004,Maio,CE
2004,Maio,DF
2004,Maio,ES
2004,Maio,GO
2004,Maio,MA
2004,Maio,MG
2004,Maio,MS
2004,Maio,MT
2004,Maio,PA
2004,Maio,PB
2004,Maio,PE
2004,Maio,PI
2004,Maio,PR
2004,Maio,RJ
2004,Maio,RN
2004,Maio,RO
2004,Maio,RR
2004,Maio,RS
2004,Maio,SC
2004,Maio,SE
2004,Maio,SP
2004,Maio,TO
2004,Março,AC
2004,Março,AL
2004,Março,AM
2004,Março,AP
2004,Março,BA
2004,Março,CE
2004,Março,DF
2004,Março,ES
2004,Março,GO
2004,Março,MA
2004,Março,MG
2004,Março,MS
2004,Março,MT
2004,Março,PA
2004,Março,PB
2004,Março,PE
2004,Março,PI
2004,Março,PR
2004,Março,RJ
2004,Março,RN
2004,Março,RO
2004,Março,RR
2004,Março,RS
2004,Março,SC
2004,Março,SE
2004,Março,SP
2004,Março,TO
2004,Novembro,AC
2004,Novembro,AL
2004,Novembro,AM
2004,Novembro,AP
2004,Novembro,BA
2004,Novembro,CE
2004,Novembro,DF
2004,Novembro,ES
2004,Novembro,GO
2004,Novembro,MA
2004,Novembro,MG
2004,Novembro,MS
2004,Novembro,MT
2004,Novembro,PA
2004,Novembro,PB
2004,Novembro,PE
2004,Novembro,PI
2004,Novembro,PR
2004,Novembro,RJ
2004,Novembro,RN
2004,Novembro,RO
2004,Novembro,RR
2004,Novembro,RS
2004,Novembro,SC
2004,Novembro,SE
2004,Novembro,SP
2004,Novembro,TO
2004,Outubro,AC
2004,Outubro,AL
2004,Outubro,AM
2004,Outubro,AP
2004,Outubro,BA
2004,Outubro,CE
2004,Outubro,DF
2004,Outubro,ES
2004,Outubro,GO
2004,Outubro,MA
2004,Outubro,MG
2004,Outubro,MS
2004,Outubro,MT
2004,Outubro,PA
2004,Outubro,PB
2004,Outubro,PE
2004,Outubro,PI
2004,Outubro,PR
2004,Outubro,RJ
2004,Outubro,RN
2004,Outubro,RO
2004,Outubro,RR
2004,Outubro,RS
2004,Outubro,SC
2004,Outubro,SE
2004,Outubro,SP
2004,Outubro,TO
2004,Setembro,AC
2004,Setembro,AL
2004,Setembro,AM
2004,Setembro,AP
2004,Setembro,BA
2004,Setembro,CE
2004,Setembro,DF
2004,Setembro,ES
2004,Setembro,GO
2004,Setembro,MA
2004,Setembro,MG
2004,Setembro,MS
2004,Setembro,MT
2004,Setembro,PA
2004,Setembro,PB
2004,Setembro,PE
2004,Setembro,PI
2004,Setembro,PR
2004,Setembro,RJ
2004,Setembro,RN
2004,Setembro,RO
2004,Setembro,RR
2004,Setembro,RS
2004,Setembro,SC
2004,Setembro,SE
2004,Setembro,SP
2004,Setembro,TO
2005,Abril,AC
2005,Abril,AL
2005,Abril,AM
2005,Abril,AP
2005,Abril,BA
2005,Abril,CE
2005,Abril,DF
2005,Abril,ES
2005,Abril,GO
2005,Abril,MA
2005,Abril,MG
2005,Abril,MS
2005,Abril,MT
2005,Abril,PA
2005,Abril,PB
2005,Abril,PE
2005,Abril,PI
2005,Abril,PR
2005,Abril,RJ
2005,Abril,RN
2005,Abril,RO
2005,Abril,RR
2005,Abril,RS
2005,Abril,SC
2005,Abril,SE
2005,Abril,SP
2005,Abril,TO
2005,Agosto,AC
2005,Agosto,AL
2005,Agosto,AM
2005,Agosto,AP
2005,Agosto,BA
2005,Agosto,CE
2005,Agosto,DF
2005,Agosto,ES
2005,Agosto,GO
2005,Agosto,MA
2005,Agosto,MG
2005,Agosto,MS
2005,Agosto,MT
2005,Agosto,PA
2005,Agosto,PB
2005,Agosto,PE
2005,Agosto,PI
2005,Agosto,PR
2005,Agosto,RJ
2005,Agosto,RN
2005,Agosto,RO
2005,Agosto,RR
2005,Agosto,RS
2005,Agosto,SC
2005,Agosto,SE
2005,Agosto,SP
2005,Agosto,TO
2005,Dezembro,AC
2005,Dezembro,AL
2005,Dezembro,AM
2005,Dezembro,AP
2005,Dezembro,BA
2005,Dezembro,CE
2005,Dezembro,DF
2005,Dezembro,ES
2005,Dezembro,GO
2005,Dezembro,MA
2005,Dezembro,MG
2005,Dezembro,MS
2005,Dezembro,MT
2005,Dezembro,PA
2005,Dezembro,PB
2005,Dezembro,PE
2005,Dezembro,PI
2005,Dezembro,PR
2005,Dezembro,RJ
2005,Dezembro,RN
2005,Dezembro,RO
2005,Dezembro,RR
2005,Dezembro,RS
2005,Dezembro,SC
2005,Dezembro,SE
2005,Dezembro,SP
2005,Dezembro,TO
2005,Fevereiro,AC
2005,Fevereiro,AL
2005,Fevereiro,AM
2005,Fevereiro,AP
2005,Fevereiro,BA
2005,Fevereiro,CE
2005,Fevereiro,DF
2005,Fevereiro,ES
2005,Fevereiro,GO
2005,Fevereiro,MA
2005,Fevereiro,MG
2005,Fevereiro,MS
2005,Fevereiro,MT
2005,Fevereiro,PA
2005,Fevereiro,PB
2005,Fevereiro,PE
2005,Fevereiro,PI
2005,Fevereiro,PR
2005,Fevereiro,RJ
2005,Fevereiro,RN
2005,Fevereiro,RO
2005,Fevereiro,RR
2005,Fevereiro,RS
2005,Fevereiro,SC
2005,Fevereiro,SE
2005,Fevereiro,SP
2005,Fevereiro,TO
2005,Janeiro,AC
2005,Janeiro,AL
2005,Janeiro,AM
2005,Janeiro,AP
2005,Janeiro,BA
2005,Janeiro,CE
2005,Janeiro,DF
2005,Janeiro,ES
2005,Janeiro,GO
2005,Janeiro,MA
2005,Janeiro,MG
2005,Janeiro,MS
2005,Janeiro,MT
2005,Janeiro,PA
2005,Janeiro,PB
2005,Janeiro,PE
2005,Janeiro,PI
2005,Janeiro,PR
2005,Janeiro,RJ
2005,Janeiro,RN
2005,Janeiro,RO
2005,Janeiro,RR
2005,Janeiro,RS
2005,Janeiro,SC
2005,Janeiro,SE
2005,Janeiro,SP
2005,Janeiro,TO
2005,Julho,AC
2005,Julho,AL
2005,Julho,AM
2005,Julho,AP
2005,Julho,BA
2005,Julho,CE
2005,Julho,DF
2005,Julho,ES
2005,Julho,GO
2005,Julho,MA
2005,Julho,MG
2005,Julho,MS
2005,Julho,MT
2005,Julho,PA
2005,Julho,PB
2005,Julho,PE
2005,Julho,PI
2005,Julho,PR
2005,Julho,RJ
2005,Julho,RN
2005,Julho,RO
2005,Julho,RR
2005,Julho,RS
2005,Julho,SC
2005,Julho,SE
2005,Julho,SP
2005,Julho,TO
2005,Junho,AC
2005,Junho,AL
2005,Junho,AM
2005,Junho,AP
2005,Junho,BA
2005,Junho,CE
2005,Junho,DF
2005,Junho,ES
2005,Junho,GO
2005,Junho,MA
2005,Junho,MG
2005,Junho,MS
2005,Junho,MT
2005,Junho,PA
2005,Junho,PB
2005,Junho,PE
2005,Junho,PI
2005,Junho,PR
2005,Junho,RJ
2005,Junho,RN
2005,Junho,RO
2005,Junho,RR
2005,Junho,RS
2005,Junho,SC
2005,Junho,SE
2005,Junho,SP
2005,Junho,TO
2005,Maio,AC
2005,Maio,AL
2005,Maio,AM
2005,Maio,AP
2005,Maio,BA
2005,Maio,CE
2005,Maio,DF
2005,Maio,ES
2005,Maio,GO
2005,Maio,MA
2005,Maio,MG
2005,Maio,MS
2005,Maio,MT
2005,Maio,PA
2005,Maio,PB
2005,Maio,PE
2005,Maio,PI
2005,Maio,PR
2005,Maio,RJ
2005,Maio,RN
2005,Maio,RO
2005,Maio,RR
2005,Maio,RS
2005,Maio,SC
2005,Maio,SE
2005,Maio,SP
2005,Maio,TO
2005,Março,AC
2005,Março,AL
2005,Março,AM
2005,Março,AP
2005,Março,BA
2005,Março,CE
2005,Março,DF
2005,Março,ES
2005,Março,GO
2005,Março,MA
2005,Março,MG
2005,Março,MS
2005,Março,MT
2005,Março,PA
2005,Março,PB
2005,Março,PE
2005,Março,PI
2005,Março,PR
2005,Março,RJ
2005,Março,RN
2005,Março,RO
2005,Março,RR
2005,Março,RS
2005,Março,SC
2005,Março,SE
2005,Março,SP
2005,Março,TO
2005,Novembro,AC
2005,Novembro,AL
2005,Novembro,AM
2005,Novembro,AP
2005,Novembro,BA
2005,Novembro,CE
2005,Novembro,DF
2005,Novembro,ES
2005,Novembro,GO
2005,Novembro,MA
2005,Novembro,MG
2005,Novembro,MS
2005,Novembro,MT
2005,Novembro,PA
2005,Novembro,PB
2005,Novembro,PE
2005,Novembro,PI
2005,Novembro,PR
2005,Novembro,RJ
2005,Novembro,RN
2005,Novembro,RO
2005,Novembro,RR
2005,Novembro,RS
2005,Novembro,SC
2005,Novembro,SE
2005,Novembro,SP
2005,Novembro,TO
2005,Outubro,AC
2005,Outubro,AL
2005,Outubro,AM
2005,Outubro,AP
2005,Outubro,BA
2005,Outubro,CE
2005,Outubro,DF
2005,Outubro,ES
2005,Outubro,GO
2005,Outubro,MA
2005,Outubro,MG
2005,Outubro,MS
2005,Outubro,MT
2005,Outubro,PA
2005,Outubro,PB
2005,Outubro,PE
2005,Outubro,PI
2005,Outubro,PR
2005,Outubro,RJ
2005,Outubro,RN
2005,Outubro,RO
2005,Outubro,RR
2005,Outubro,RS
2005,Outubro,SC
2005,Outubro,SE
2005,Outubro,SP
2005,Outubro,TO
2005,Setembro,AC
2005,Setembro,AL
2005,Setembro,AM
2005,Setembro,AP
2005,Setembro,BA
2005,Setembro,CE
2005,Setembro,DF
2005,Setembro,ES
2005,Setembro,GO
2005,Setembro,MA
2005,Setembro,MG
2005,Setembro,MS
2005,Setembro,MT
2005,Setembro,PA
2005,Setembro,PB
2005,Setembro,PE
2005,Setembro,PI
2005,Setembro,PR
2005,Setembro,RJ
2005,Setembro,RN
2005,Setembro,RO
2005,Setembro,RR
2005,Setembro,RS
2005,Setembro,SC
2005,Setembro,SE
2005,Setembro,SP
2005,Setembro,TO
2006,Abril,AC
2006,Abril,AL
2006,Abril,AM
2006,Abril,AP
2006,Abril,BA
2006,Abril,CE
2006,Abril,DF
2006,Abril,ES
2006,Abril,GO
2006,Abril,MA
2006,Abril,MG
2006,Abril,MS
2006,Abril,MT
2006,Abril,PA
2006,Abril,PB
2006,Abril,PE
2006,Abril,PI
2006,Abril,PR
2006,Abril,RJ
2006,Abril,RN
2006,Abril,RO
2006,Abril,RR
2006,Abril,RS
2006,Abril,SC
2006,Abril,SE
2006,Abril,SP
2006,Abril,TO
2006,Agosto,AC
2006,Agosto,AL
2006,Agosto,AM
2006,Agosto,AP
2006,Agosto,BA
2006,Agosto,CE
2006,Agosto,DF
2006,Agosto,ES
2006,Agosto,GO
2006,Agosto,MA
2006,Agosto,MG
2006,Agosto,MS
2006,Agosto,MT
2006,Agosto,PA
2006,Agosto,PB
2006,Agosto,PE
2006,Agosto,PI
2006,Agosto,PR
2006,Agosto,RJ
2006,Agosto,RN
2006,Agosto,RO
2006,Agosto,RR
2006,Agosto,RS
2006,Agosto,SC
2006,Agosto,SE
2006,Agosto,SP
2006,Agosto,TO
2006,Dezembro,AC
2006,Dezembro,AL
2006,Dezembro,AM
2006,Dezembro,AP
2006,Dezembro,BA
2006,Dezembro,CE
2006,Dezembro,DF
2006,Dezembro,ES
2006,Dezembro,GO
2006,Dezembro,MA
2006,Dezembro,MG
2006,Dezembro,MS
2006,Dezembro,MT
2006,Dezembro,PA
2006,Dezembro,PB
2006,Dezembro,PE
2006,Dezembro,PI
2006,Dezembro,PR
2006,Dezembro,RJ
2006,Dezembro,RN
2006,Dezembro,RO
2006,Dezembro,RR
2006,Dezembro,RS
2006,Dezembro,SC
2006,Dezembro,SE
2006,Dezembro,SP
2006,Dezembro,TO
2006,Fevereiro,AC
2006,Fevereiro,AL
2006,Fevereiro,AM
2006,Fevereiro,AP
2006,Fevereiro,BA
2006,Fevereiro,CE
2006,Fevereiro,DF
2006,Fevereiro,ES
2006,Fevereiro,GO
2006,Fevereiro,MA
2006,Fevereiro,MG
2006,Fevereiro,MS
2006,Fevereiro,MT
2006,Fevereiro,PA
2006,Fevereiro,PB
2006,Fevereiro,PE
2006,Fevereiro,PI
2006,Fevereiro,PR
2006,Fevereiro,RJ
2006,Fevereiro,RN
2006,Fevereiro,RO
2006,Fevereiro,RR
2006,Fevereiro,RS
2006,Fevereiro,SC
2006,Fevereiro,SE
2006,Fevereiro,SP
2006,Fevereiro,TO
2006,Janeiro,AC
2006,Janeiro,AL
2006,Janeiro,AM
2006,Janeiro,AP
2006,Janeiro,BA
2006,Janeiro,CE
2006,Janeiro,DF
2006,Janeiro,ES
2006,Janeiro,GO
2006,Janeiro,MA
2006,Janeiro,MG
2006,Janeiro,MS
2006,Janeiro,MT
2006,Janeiro,PA
2006,Janeiro,PB
2006,Janeiro,PE
2006,Janeiro,PI
2006,Janeiro,PR
2006,Janeiro,RJ
2006,Janeiro,RN
2006,Janeiro,RO
2006,Janeiro,RR
2006,Janeiro,RS
2006,Janeiro,SC
2006,Janeiro,SE
2006,Janeiro,SP
2006,Janeiro,TO
2006,Julho,AC
2006,Julho,AL
2006,Julho,AM
2006,Julho,AP
2006,Julho,BA
2006,Julho,CE
2006,Julho,DF
2006,Julho,ES
2006,Julho,GO
2006,Julho,MA
2006,Julho,MG
2006,Julho,MS
2006,Julho,MT
2006,Julho,PA
2006,Julho,PB
2006,Julho,PE
2006,Julho,PI
2006,Julho,PR
2006,Julho,RJ
2006,Julho,RN
2006,Julho,RO
2006,Julho,RR
2006,Julho,RS
2006,Julho,SC
2006,Julho,SE
2006,Julho,SP
2006,Julho,TO
2006,Junho,AC
2006,Junho,AL
2006,Junho,AM
2006,Junho,AP
2006,Junho,BA
2006,Junho,CE
2006,Junho,DF
2006,Junho,ES
2006,Junho,GO
2006,Junho,MA
2006,Junho,MG
2006,Junho,MS
2006,Junho,MT
2006,Junho,PA
2006,Junho,PB
2006,Junho,PE
2006,Junho,PI
2006,Junho,PR
2006,Junho,RJ
2006,Junho,RN
2006,Junho,RO
2006,Junho,RR
2006,Junho,RS
2006,Junho,SC
2006,Junho,SE
2006,Junho,SP
2006,Junho,TO
2006,Maio,AC
2006,Maio,AL
2006,Maio,AM
2006,Maio,AP
2006,Maio,BA
2006,Maio,CE
2006,Maio,DF
2006,Maio,ES
2006,Maio,GO
2006,Maio,MA
2006,Maio,MG
2006,Maio,MS
2006,Maio,MT
2006,Maio,PA
2006,Maio,PB
2006,Maio,PE
2006,Maio,PI
2006,Maio,PR
2006,Maio,RJ
2006,Maio,RN
2006,Maio,RO
2006,Maio,RR
2006,Maio,RS
2006,Maio,SC
2006,Maio,SE
2006,Maio,SP
2006,Maio,TO
2006,Março,AC
2006,Março,AL
2006,Março,AM
2006,Março,AP
2006,Março,BA
2006,Março,CE
2006,Março,DF
2006,Março,ES
2006,Março,GO
2006,Março,MA
2006,Março,MG
2006,Março,MS
2006,Março,MT
2006,Março,PA
2006,Março,PB
2006,Março,PE
2006,Março,PI
2006,Março,PR
2006,Março,RJ
2006,Março,RN
2006,Março,RO
2006,Março,RR
2006,Março,RS
2006,Março,SC
2006,Março,SE
2006,Março,SP
2006,Março,TO
2006,Novembro,AC
2006,Novembro,AL
2006,Novembro,AM
2006,Novembro,AP
2006,Novembro,BA
2006,Novembro,CE
2006,Novembro,DF
2006,Novembro,ES
2006,Novembro,GO
2006,Novembro,MA
2006,Novembro,MG
2006,Novembro,MS
2006,Novembro,MT
2006,Novembro,PA
2006,Novembro,PB
2006,Novembro,PE
2006,Novembro,PI
2006,Novembro,PR
2006,Novembro,RJ
2006,Novembro,RN
2006,Novembro,RO
2006,Novembro,RR
2006,Novembro,RS
2006,Novembro,SC
2006,Novembro,SE
2006,Novembro,SP
2006,Novembro,TO
2006,Outubro,AC
2006,Outubro,AL
2006,Outubro,AM
2006,Outubro,AP
2006,Outubro,BA
2006,Outubro,CE
2006,Outubro,DF
2006,Outubro,ES
2006,Outubro,GO
2006,Outubro,MA
2006,Outubro,MG
2006,Outubro,MS
2006,Outubro,MT
2006,Outubro,PA
2006,Outubro,PB
2006,Outubro,PE
2006,Outubro,PI
2006,Outubro,PR
2006,Outubro,RJ
2006,Outubro,RN
2006,Outubro,RO
2006,Outubro,RR
2006,Outubro,RS
2006,Outubro,SC
2006,Outubro,SE
2006,Outubro,SP
2006,Outubro,TO
2006,Setembro,AC
2006,Setembro,AL
2006,Setembro,AM
2006,Setembro,AP
2006,Setembro,BA
2006,Setembro,CE
2006,Setembro,DF
2006,Setembro,ES
2006,Setembro,GO
2006,Setembro,MA
2006,Setembro,MG
2006,Setembro,MS
2006,Setembro,MT
2006,Setembro,PA
2006,Setembro,PB
2006,Setembro,PE
2006,Setembro,PI
2006,Setembro,PR
2006,Setembro,RJ
2006,Setembro,RN
2006,Setembro,RO
2006,Setembro,RR
2006,Setembro,RS
2006,Setembro,SC
2006,Setembro,SE
2006,Setembro,SP
2006,Setembro,TO
2007,Abril,AC
2007,Abril,AL
2007,Abril,AM
2007,Abril,AP
2007,Abril,BA
2007,Abril,CE
2007,Abril,DF
2007,Abril,ES
2007,Abril,GO
2007,Abril,MA
2007,Abril,MG
2007,Abril,MS
2007,Abril,MT
2007,Abril,PA
2007,Abril,PB
2007,Abril,PE
2007,Abril,PI
2007,Abril,PR
2007,Abril,RJ
2007,Abril,RN
2007,Abril,RO
2007,Abril,RR
2007,Abril,RS
2007,Abril,SC
2007,Abril,SE
2007,Abril,SP
2007,Abril,TO
2007,Agosto,AC
2007,Agosto,AL
2007,Agosto,AM
2007,Agosto,AP
2007,Agosto,BA
2007,Agosto,CE
2007,Agosto,DF
2007,Agosto,ES
2007,Agosto,GO
2007,Agosto,MA
2007,Agosto,MG
2007,Agosto,MS
2007,Agosto,MT
2007,Agosto,PA
2007,Agosto,PB
2007,Agosto,PE
2007,Agosto,PI
2007,Agosto,PR
2007,Agosto,RJ
2007,Agosto,RN
2007,Agosto,RO
2007,Agosto,RR
2007,Agosto,RS
2007,Agosto,SC
2007,Agosto,SE
2007,Agosto,SP
2007,Agosto,TO
2007,Dezembro,AC
2007,Dezembro,AL
2007,Dezembro,AM
2007,Dezembro,AP
2007,Dezembro,BA
2007,Dezembro,CE
2007,Dezembro,DF
2007,Dezembro,ES
2007,Dezembro,GO
2007,Dezembro,MA
2007,Dezembro,MG
2007,Dezembro,MS
2007,Dezembro,MT
2007,Dezembro,PA
2007,Dezembro,PB
2007,Dezembro,PE
2007,Dezembro,PI
2007,Dezembro,PR
2007,Dezembro,RJ
2007,Dezembro,RN
2007,Dezembro,RO
2007,Dezembro,RR
2007,Dezembro,RS
2007,Dezembro,SC
2007,Dezembro,SE
2007,Dezembro,SP
2007,Dezembro,TO
2007,Fevereiro,AC
2007,Fevereiro,AL
2007,Fevereiro,AM
2007,Fevereiro,AP
2007,Fevereiro,BA
2007,Fevereiro,CE
2007,Fevereiro,DF
2007,Fevereiro,ES
2007,Fevereiro,GO
2007,Fevereiro,MA
2007,Fevereiro,MG
2007,Fevereiro,MS
2007,Fevereiro,MT
2007,Fevereiro,PA
2007,Fevereiro,PB
2007,Fevereiro,PE
2007,Fevereiro,PI
2007,Fevereiro,PR
2007,Fevereiro,RJ
2007,Fevereiro,RN
2007,Fevereiro,RO
2007,Fevereiro,RR
2007,Fevereiro,RS
2007,Fevereiro,SC
2007,Fevereiro,SE
2007,Fevereiro,SP
2007,Fevereiro,TO
2007,Janeiro,AC
2007,Janeiro,AL
2007,Janeiro,AM
2007,Janeiro,AP
2007,Janeiro,BA
2007,Janeiro,CE
2007,Janeiro,DF
2007,Janeiro,ES
2007,Janeiro,GO
2007,Janeiro,MA
2007,Janeiro,MG
2007,Janeiro,MS
2007,Janeiro,MT
2007,Janeiro,PA
2007,Janeiro,PB
2007,Janeiro,PE
2007,Janeiro,PI
2007,Janeiro,PR
2007,Janeiro,RJ
2007,Janeiro,RN
2007,Janeiro,RO
2007,Janeiro,RR
2007,Janeiro,RS
2007,Janeiro,SC
2007,Janeiro,SE
2007,Janeiro,SP
2007,Janeiro,TO
2007,Julho,AC
2007,Julho,AL
2007,Julho,AM
2007,Julho,AP
2007,Julho,BA
2007,Julho,CE
2007,Julho,DF
2007,Julho,ES
2007,Julho,GO
2007,Julho,MA
2007,Julho,MG
2007,Julho,MS
2007,Julho,MT
2007,Julho,PA
2007,Julho,PB
2007,Julho,PE
2007,Julho,PI
2007,Julho,PR
2007,Julho,RJ
2007,Julho,RN
2007,Julho,RO
2007,Julho,RR
2007,Julho,RS
2007,Julho,SC
2007,Julho,SE
2007,Julho,SP
2007,Julho,TO
2007,Junho,AC
2007,Junho,AL
2007,Junho,AM
2007,Junho,AP
2007,Junho,BA
2007,Junho,CE
2007,Junho,DF
2007,Junho,ES
2007,Junho,GO
2007,Junho,MA
2007,Junho,MG
2007,Junho,MS
2007,Junho,MT
2007,Junho,PA
2007,Junho,PB
2007,Junho,PE
2007,Junho,PI
2007,Junho,PR
2007,Junho,RJ
2007,Junho,RN
2007,Junho,RO
2007,Junho,RR
2007,Junho,RS
2007,Junho,SC
2007,Junho,SE
2007,Junho,SP
2007,Junho,TO
2007,Maio,AC
2007,Maio,AL
2007,Maio,AM
2007,Maio,AP
2007,Maio,BA
2007,Maio,CE
2007,Maio,DF
2007,Maio,ES
2007,Maio,GO
2007,Maio,MA
2007,Maio,MG
2007,Maio,MS
2007,Maio,MT
2007,Maio,PA
2007,Maio,PB
2007,Maio,PE
2007,Maio,PI
2007,Maio,PR
2007,Maio,RJ
2007,Maio,RN
2007,Maio,RO
2007,Maio,RR
2007,Maio,RS
2007,Maio,SC
2007,Maio,SE
2007,Maio,SP
2007,Maio,TO
2007,Março,AC
2007,Março,AL
2007,Março,AM
2007,Março,AP
2007,Março,BA
2007,Março,CE
2007,Março,DF
2007,Março,ES
2007,Março,GO
2007,Março,MA
2007,Março,MG
2007,Março,MS
2007,Março,MT
2007,Março,PA
2007,Março,PB
2007,Março,PE
2007,Março,PI
2007,Março,PR
2007,Março,RJ
2007,Março,RN
2007,Março,RO
2007,Março,RR
2007,Março,RS
2007,Março,SC
2007,Março,SE
2007,Março,SP
2007,Março,TO
2007,Novembro,AC
2007,Novembro,AL
2007,Novembro,AM
2007,Novembro,AP
2007,Novembro,BA
2007,Novembro,CE
2007,Novembro,DF
2007,Novembro,ES
2007,Novembro,GO
2007,Novembro,MA
2007,Novembro,MG
2007,Novembro,MS
2007,Novembro,MT
2007,Novembro,PA
2007,Novembro,PB
2007,Novembro,PE
2007,Novembro,PI
2007,Novembro,PR
2007,Novembro,RJ
2007,Novembro,RN
2007,Novembro,RO
2007,Novembro,RR
2007,Novembro,RS
2007,Novembro,SC
2007,Novembro,SE
2007,Novembro,SP
2007,Novembro,TO
2007,Outubro,AC
2007,Outubro,AL
2007,Outubro,AM
2007,Outubro,AP
2007,Outubro,BA
2007,Outubro,CE
2007,Outubro,DF
2007,Outubro,ES
2007,Outubro,GO
2007,Outubro,MA
2007,Outubro,MG
2007,Outubro,MS
2007,Outubro,MT
2007,Outubro,PA
2007,Outubro,PB
2007,Outubro,PE
2007,Outubro,PI
2007,Outubro,PR
2007,Outubro,RJ
2007,Outubro,RN
2007,Outubro,RO
2007,Outubro,RR
2007,Outubro,RS
2007,Outubro,SC
2007,Outubro,SE
2007,Outubro,SP
2007,Outubro,TO
2007,Setembro,AC
2007,Setembro,AL
2007,Setembro,AM
2007,Setembro,AP
2007,Setembro,BA
2007,Setembro,CE
2007,Setembro,DF
2007,Setembro,ES
2007,Setembro,GO
